          #time       pressure             dp             vx             vy             vz             px             py             pz            dvx            dvy            dvz
   0.284074E-01   0.193723E+06   0.171382E+09   0.000000E+00  -0.185232E+00   0.853373E-02   0.000000E+00  -0.228178E+06   0.712262E+03   0.000000E+00   0.225422E+03  -0.103853E+02
   0.284083E-01   0.193857E+06   0.171900E+09   0.000000E+00  -0.185042E+00   0.858569E-02   0.000000E+00  -0.228709E+06   0.811779E+03   0.000000E+00   0.225890E+03  -0.104810E+02
   0.284092E-01   0.193988E+06   0.172414E+09   0.000000E+00  -0.184857E+00   0.863733E-02   0.000000E+00  -0.229233E+06   0.910769E+03   0.000000E+00   0.226454E+03  -0.105809E+02
   0.284101E-01   0.194116E+06   0.172910E+09   0.000000E+00  -0.184676E+00   0.868862E-02   0.000000E+00  -0.229740E+06   0.100883E+04   0.000000E+00   0.226924E+03  -0.106763E+02
   0.284110E-01   0.194241E+06   0.173397E+09   0.000000E+00  -0.184499E+00   0.873955E-02   0.000000E+00  -0.230237E+06   0.110614E+04   0.000000E+00   0.227395E+03  -0.107715E+02
   0.284118E-01   0.194363E+06   0.173874E+09   0.000000E+00  -0.184326E+00   0.879010E-02   0.000000E+00  -0.230723E+06   0.120269E+04   0.000000E+00   0.227867E+03  -0.108665E+02
   0.284126E-01   0.194482E+06   0.174342E+09   0.000000E+00  -0.184157E+00   0.884023E-02   0.000000E+00  -0.231200E+06   0.129847E+04   0.000000E+00   0.228341E+03  -0.109612E+02
   0.284134E-01   0.194599E+06   0.174794E+09   0.000000E+00  -0.183991E+00   0.888994E-02   0.000000E+00  -0.231662E+06   0.139326E+04   0.000000E+00   0.228718E+03  -0.110510E+02
   0.284142E-01   0.194713E+06   0.175245E+09   0.000000E+00  -0.183829E+00   0.893921E-02   0.000000E+00  -0.232120E+06   0.148747E+04   0.000000E+00   0.229194E+03  -0.111452E+02
   0.284149E-01   0.194825E+06   0.175688E+09   0.000000E+00  -0.183671E+00   0.898802E-02   0.000000E+00  -0.232569E+06   0.158088E+04   0.000000E+00   0.229670E+03  -0.112390E+02
   0.284157E-01   0.194934E+06   0.176116E+09   0.000000E+00  -0.183515E+00   0.903636E-02   0.000000E+00  -0.233005E+06   0.167327E+04   0.000000E+00   0.230050E+03  -0.113278E+02
   0.284164E-01   0.195042E+06   0.176538E+09   0.000000E+00  -0.183362E+00   0.908420E-02   0.000000E+00  -0.233433E+06   0.176485E+04   0.000000E+00   0.230431E+03  -0.114161E+02
   0.284171E-01   0.195147E+06   0.176959E+09   0.000000E+00  -0.183212E+00   0.913154E-02   0.000000E+00  -0.233859E+06   0.185582E+04   0.000000E+00   0.230911E+03  -0.115089E+02
   0.284178E-01   0.195251E+06   0.177367E+09   0.000000E+00  -0.183065E+00   0.917836E-02   0.000000E+00  -0.234273E+06   0.194576E+04   0.000000E+00   0.231294E+03  -0.115964E+02
   0.284184E-01   0.195352E+06   0.177770E+09   0.000000E+00  -0.182920E+00   0.922464E-02   0.000000E+00  -0.234680E+06   0.203487E+04   0.000000E+00   0.231677E+03  -0.116834E+02
   0.284191E-01   0.195452E+06   0.178166E+09   0.000000E+00  -0.182778E+00   0.927038E-02   0.000000E+00  -0.235081E+06   0.212316E+04   0.000000E+00   0.232062E+03  -0.117700E+02
   0.284197E-01   0.195551E+06   0.178557E+09   0.000000E+00  -0.182638E+00   0.931557E-02   0.000000E+00  -0.235476E+06   0.221061E+04   0.000000E+00   0.232447E+03  -0.118561E+02
   0.284204E-01   0.195647E+06   0.178943E+09   0.000000E+00  -0.182500E+00   0.936019E-02   0.000000E+00  -0.235866E+06   0.229724E+04   0.000000E+00   0.232832E+03  -0.119417E+02
   0.284210E-01   0.195743E+06   0.179317E+09   0.000000E+00  -0.182364E+00   0.940423E-02   0.000000E+00  -0.236246E+06   0.238282E+04   0.000000E+00   0.233120E+03  -0.120216E+02
   0.284216E-01   0.195837E+06   0.179694E+09   0.000000E+00  -0.182230E+00   0.944768E-02   0.000000E+00  -0.236626E+06   0.246779E+04   0.000000E+00   0.233507E+03  -0.121061E+02
   0.284222E-01   0.195930E+06   0.180066E+09   0.000000E+00  -0.182098E+00   0.949055E-02   0.000000E+00  -0.237001E+06   0.255195E+04   0.000000E+00   0.233895E+03  -0.121901E+02
   0.284228E-01   0.196021E+06   0.180435E+09   0.000000E+00  -0.181968E+00   0.953281E-02   0.000000E+00  -0.237372E+06   0.263528E+04   0.000000E+00   0.234284E+03  -0.122735E+02
   0.284233E-01   0.196112E+06   0.180793E+09   0.000000E+00  -0.181839E+00   0.957447E-02   0.000000E+00  -0.237734E+06   0.271757E+04   0.000000E+00   0.234574E+03  -0.123512E+02
   0.284239E-01   0.196201E+06   0.181155E+09   0.000000E+00  -0.181711E+00   0.961552E-02   0.000000E+00  -0.238098E+06   0.279929E+04   0.000000E+00   0.234965E+03  -0.124335E+02
   0.284245E-01   0.196290E+06   0.181507E+09   0.000000E+00  -0.181585E+00   0.965594E-02   0.000000E+00  -0.238453E+06   0.287996E+04   0.000000E+00   0.235256E+03  -0.125099E+02
   0.284250E-01   0.196378E+06   0.181863E+09   0.000000E+00  -0.181460E+00   0.969575E-02   0.000000E+00  -0.238811E+06   0.296008E+04   0.000000E+00   0.235647E+03  -0.125911E+02
   0.284256E-01   0.196465E+06   0.182210E+09   0.000000E+00  -0.181337E+00   0.973493E-02   0.000000E+00  -0.239161E+06   0.303917E+04   0.000000E+00   0.235940E+03  -0.126663E+02
   0.284261E-01   0.196551E+06   0.182562E+09   0.000000E+00  -0.181214E+00   0.977348E-02   0.000000E+00  -0.239513E+06   0.311773E+04   0.000000E+00   0.236333E+03  -0.127462E+02
   0.284266E-01   0.196636E+06   0.182904E+09   0.000000E+00  -0.181092E+00   0.981140E-02   0.000000E+00  -0.239858E+06   0.319527E+04   0.000000E+00   0.236626E+03  -0.128202E+02
   0.284271E-01   0.196722E+06   0.183245E+09   0.000000E+00  -0.180971E+00   0.984869E-02   0.000000E+00  -0.240201E+06   0.327206E+04   0.000000E+00   0.236920E+03  -0.128935E+02
   0.284276E-01   0.196806E+06   0.183592E+09   0.000000E+00  -0.180851E+00   0.988535E-02   0.000000E+00  -0.240548E+06   0.334835E+04   0.000000E+00   0.237315E+03  -0.129717E+02
   0.284282E-01   0.196890E+06   0.183930E+09   0.000000E+00  -0.180732E+00   0.992136E-02   0.000000E+00  -0.240888E+06   0.342365E+04   0.000000E+00   0.237610E+03  -0.130437E+02
   0.284287E-01   0.196974E+06   0.184267E+09   0.000000E+00  -0.180613E+00   0.995675E-02   0.000000E+00  -0.241227E+06   0.349823E+04   0.000000E+00   0.237906E+03  -0.131151E+02
   0.284292E-01   0.197058E+06   0.184611E+09   0.000000E+00  -0.180495E+00   0.999149E-02   0.000000E+00  -0.241570E+06   0.357235E+04   0.000000E+00   0.238303E+03  -0.131915E+02
   0.284297E-01   0.197141E+06   0.184947E+09   0.000000E+00  -0.180378E+00   0.100256E-01   0.000000E+00  -0.241908E+06   0.364553E+04   0.000000E+00   0.238600E+03  -0.132617E+02
   0.284301E-01   0.197224E+06   0.185282E+09   0.000000E+00  -0.180260E+00   0.100591E-01   0.000000E+00  -0.242245E+06   0.371802E+04   0.000000E+00   0.238897E+03  -0.133312E+02
   0.284306E-01   0.197307E+06   0.185618E+09   0.000000E+00  -0.180143E+00   0.100919E-01   0.000000E+00  -0.242582E+06   0.378984E+04   0.000000E+00   0.239195E+03  -0.134001E+02
   0.284311E-01   0.197390E+06   0.185960E+09   0.000000E+00  -0.180027E+00   0.101241E-01   0.000000E+00  -0.242924E+06   0.386127E+04   0.000000E+00   0.239595E+03  -0.134741E+02
   0.284316E-01   0.197473E+06   0.186296E+09   0.000000E+00  -0.179910E+00   0.101557E-01   0.000000E+00  -0.243261E+06   0.393181E+04   0.000000E+00   0.239893E+03  -0.135417E+02
   0.284321E-01   0.197555E+06   0.186633E+09   0.000000E+00  -0.179794E+00   0.101867E-01   0.000000E+00  -0.243598E+06   0.400172E+04   0.000000E+00   0.240193E+03  -0.136088E+02
   0.284326E-01   0.197638E+06   0.186970E+09   0.000000E+00  -0.179677E+00   0.102170E-01   0.000000E+00  -0.243937E+06   0.407104E+04   0.000000E+00   0.240493E+03  -0.136752E+02
   0.284330E-01   0.197722E+06   0.187315E+09   0.000000E+00  -0.179561E+00   0.102467E-01   0.000000E+00  -0.244281E+06   0.414003E+04   0.000000E+00   0.240896E+03  -0.137469E+02
   0.284335E-01   0.197805E+06   0.187654E+09   0.000000E+00  -0.179444E+00   0.102758E-01   0.000000E+00  -0.244621E+06   0.420819E+04   0.000000E+00   0.241197E+03  -0.138121E+02
   0.284340E-01   0.197889E+06   0.187995E+09   0.000000E+00  -0.179327E+00   0.103043E-01   0.000000E+00  -0.244963E+06   0.427580E+04   0.000000E+00   0.241498E+03  -0.138767E+02
   0.284344E-01   0.197973E+06   0.188337E+09   0.000000E+00  -0.179210E+00   0.103322E-01   0.000000E+00  -0.245306E+06   0.434287E+04   0.000000E+00   0.241800E+03  -0.139407E+02
   0.284349E-01   0.198057E+06   0.188689E+09   0.000000E+00  -0.179093E+00   0.103594E-01   0.000000E+00  -0.245656E+06   0.440972E+04   0.000000E+00   0.242206E+03  -0.140102E+02
   0.284354E-01   0.198142E+06   0.189035E+09   0.000000E+00  -0.178975E+00   0.103861E-01   0.000000E+00  -0.246003E+06   0.447578E+04   0.000000E+00   0.242509E+03  -0.140730E+02
   0.284358E-01   0.198227E+06   0.189383E+09   0.000000E+00  -0.178857E+00   0.104121E-01   0.000000E+00  -0.246352E+06   0.454138E+04   0.000000E+00   0.242813E+03  -0.141354E+02
   0.284363E-01   0.198313E+06   0.189741E+09   0.000000E+00  -0.178738E+00   0.104376E-01   0.000000E+00  -0.246708E+06   0.460680E+04   0.000000E+00   0.243221E+03  -0.142031E+02
   0.284368E-01   0.198399E+06   0.190094E+09   0.000000E+00  -0.178618E+00   0.104625E-01   0.000000E+00  -0.247062E+06   0.467150E+04   0.000000E+00   0.243526E+03  -0.142643E+02
   0.284372E-01   0.198486E+06   0.190450E+09   0.000000E+00  -0.178498E+00   0.104867E-01   0.000000E+00  -0.247419E+06   0.473579E+04   0.000000E+00   0.243831E+03  -0.143250E+02
   0.284377E-01   0.198573E+06   0.190816E+09   0.000000E+00  -0.178378E+00   0.105104E-01   0.000000E+00  -0.247784E+06   0.479998E+04   0.000000E+00   0.244241E+03  -0.143912E+02
   0.284382E-01   0.198662E+06   0.191178E+09   0.000000E+00  -0.178256E+00   0.105335E-01   0.000000E+00  -0.248147E+06   0.486350E+04   0.000000E+00   0.244548E+03  -0.144508E+02
   0.284387E-01   0.198751E+06   0.191551E+09   0.000000E+00  -0.178134E+00   0.105560E-01   0.000000E+00  -0.248519E+06   0.492696E+04   0.000000E+00   0.244960E+03  -0.145161E+02
   0.284391E-01   0.198841E+06   0.191921E+09   0.000000E+00  -0.178010E+00   0.105780E-01   0.000000E+00  -0.248889E+06   0.498980E+04   0.000000E+00   0.245267E+03  -0.145746E+02
   0.284396E-01   0.198932E+06   0.192301E+09   0.000000E+00  -0.177886E+00   0.105993E-01   0.000000E+00  -0.249268E+06   0.505263E+04   0.000000E+00   0.245681E+03  -0.146389E+02
   0.284401E-01   0.199024E+06   0.192679E+09   0.000000E+00  -0.177760E+00   0.106201E-01   0.000000E+00  -0.249646E+06   0.511488E+04   0.000000E+00   0.245990E+03  -0.146964E+02
   0.284406E-01   0.199117E+06   0.193068E+09   0.000000E+00  -0.177634E+00   0.106404E-01   0.000000E+00  -0.250034E+06   0.517716E+04   0.000000E+00   0.246405E+03  -0.147598E+02
   0.284410E-01   0.199210E+06   0.193454E+09   0.000000E+00  -0.177506E+00   0.106600E-01   0.000000E+00  -0.250421E+06   0.523890E+04   0.000000E+00   0.246715E+03  -0.148163E+02
   0.284415E-01   0.199305E+06   0.193852E+09   0.000000E+00  -0.177377E+00   0.106791E-01   0.000000E+00  -0.250817E+06   0.530072E+04   0.000000E+00   0.247131E+03  -0.148788E+02
   0.284420E-01   0.199401E+06   0.194255E+09   0.000000E+00  -0.177246E+00   0.106977E-01   0.000000E+00  -0.251219E+06   0.536236E+04   0.000000E+00   0.247548E+03  -0.149408E+02
   0.284425E-01   0.199499E+06   0.194656E+09   0.000000E+00  -0.177114E+00   0.107157E-01   0.000000E+00  -0.251621E+06   0.542351E+04   0.000000E+00   0.247860E+03  -0.149960E+02
   0.284430E-01   0.199597E+06   0.195070E+09   0.000000E+00  -0.176981E+00   0.107332E-01   0.000000E+00  -0.252034E+06   0.548483E+04   0.000000E+00   0.248279E+03  -0.150571E+02
   0.284435E-01   0.199697E+06   0.195490E+09   0.000000E+00  -0.176846E+00   0.107501E-01   0.000000E+00  -0.252452E+06   0.554603E+04   0.000000E+00   0.248699E+03  -0.151179E+02
   0.284440E-01   0.199799E+06   0.195916E+09   0.000000E+00  -0.176709E+00   0.107664E-01   0.000000E+00  -0.252877E+06   0.560713E+04   0.000000E+00   0.249119E+03  -0.151782E+02
   0.284445E-01   0.199902E+06   0.196348E+09   0.000000E+00  -0.176571E+00   0.107823E-01   0.000000E+00  -0.253307E+06   0.566816E+04   0.000000E+00   0.249541E+03  -0.152381E+02
   0.284450E-01   0.200006E+06   0.196786E+09   0.000000E+00  -0.176431E+00   0.107976E-01   0.000000E+00  -0.253744E+06   0.572914E+04   0.000000E+00   0.249963E+03  -0.152977E+02
   0.284456E-01   0.200112E+06   0.197232E+09   0.000000E+00  -0.176289E+00   0.108123E-01   0.000000E+00  -0.254188E+06   0.579010E+04   0.000000E+00   0.250386E+03  -0.153569E+02
   0.284461E-01   0.200219E+06   0.197684E+09   0.000000E+00  -0.176145E+00   0.108265E-01   0.000000E+00  -0.254639E+06   0.585106E+04   0.000000E+00   0.250810E+03  -0.154157E+02
   0.284466E-01   0.200329E+06   0.198143E+09   0.000000E+00  -0.175999E+00   0.108402E-01   0.000000E+00  -0.255097E+06   0.591206E+04   0.000000E+00   0.251235E+03  -0.154742E+02
   0.284471E-01   0.200440E+06   0.198610E+09   0.000000E+00  -0.175851E+00   0.108534E-01   0.000000E+00  -0.255563E+06   0.597311E+04   0.000000E+00   0.251661E+03  -0.155323E+02
   0.284477E-01   0.200553E+06   0.199085E+09   0.000000E+00  -0.175701E+00   0.108660E-01   0.000000E+00  -0.256037E+06   0.603425E+04   0.000000E+00   0.252088E+03  -0.155900E+02
   0.284482E-01   0.200667E+06   0.199568E+09   0.000000E+00  -0.175548E+00   0.108781E-01   0.000000E+00  -0.256519E+06   0.609550E+04   0.000000E+00   0.252515E+03  -0.156474E+02
   0.284488E-01   0.200784E+06   0.200068E+09   0.000000E+00  -0.175393E+00   0.108896E-01   0.000000E+00  -0.257014E+06   0.615723E+04   0.000000E+00   0.253052E+03  -0.157113E+02
   0.284494E-01   0.200903E+06   0.200568E+09   0.000000E+00  -0.175236E+00   0.109007E-01   0.000000E+00  -0.257513E+06   0.621879E+04   0.000000E+00   0.253482E+03  -0.157680E+02
   0.284499E-01   0.201024E+06   0.201086E+09   0.000000E+00  -0.175076E+00   0.109112E-01   0.000000E+00  -0.258027E+06   0.628088E+04   0.000000E+00   0.254021E+03  -0.158313E+02
   0.284505E-01   0.201147E+06   0.201605E+09   0.000000E+00  -0.174913E+00   0.109211E-01   0.000000E+00  -0.258544E+06   0.634287E+04   0.000000E+00   0.254453E+03  -0.158874E+02
   0.284511E-01   0.201272E+06   0.202142E+09   0.000000E+00  -0.174748E+00   0.109306E-01   0.000000E+00  -0.259077E+06   0.640546E+04   0.000000E+00   0.254995E+03  -0.159501E+02
   0.284517E-01   0.201400E+06   0.202689E+09   0.000000E+00  -0.174580E+00   0.109395E-01   0.000000E+00  -0.259620E+06   0.646834E+04   0.000000E+00   0.255538E+03  -0.160126E+02
   0.284523E-01   0.201530E+06   0.203247E+09   0.000000E+00  -0.174409E+00   0.109479E-01   0.000000E+00  -0.260174E+06   0.653154E+04   0.000000E+00   0.256083E+03  -0.160748E+02
   0.284529E-01   0.201663E+06   0.203815E+09   0.000000E+00  -0.174235E+00   0.109558E-01   0.000000E+00  -0.260738E+06   0.659509E+04   0.000000E+00   0.256629E+03  -0.161367E+02
   0.284535E-01   0.201798E+06   0.204395E+09   0.000000E+00  -0.174057E+00   0.109631E-01   0.000000E+00  -0.261314E+06   0.665904E+04   0.000000E+00   0.257177E+03  -0.161984E+02
   0.284542E-01   0.201936E+06   0.204987E+09   0.000000E+00  -0.173877E+00   0.109699E-01   0.000000E+00  -0.261901E+06   0.672341E+04   0.000000E+00   0.257726E+03  -0.162600E+02
   0.284548E-01   0.202076E+06   0.205591E+09   0.000000E+00  -0.173693E+00   0.109762E-01   0.000000E+00  -0.262501E+06   0.678823E+04   0.000000E+00   0.258276E+03  -0.163212E+02
   0.284555E-01   0.202220E+06   0.206207E+09   0.000000E+00  -0.173506E+00   0.109819E-01   0.000000E+00  -0.263112E+06   0.685354E+04   0.000000E+00   0.258827E+03  -0.163823E+02
   0.284561E-01   0.202367E+06   0.206845E+09   0.000000E+00  -0.173315E+00   0.109871E-01   0.000000E+00  -0.263743E+06   0.691973E+04   0.000000E+00   0.259492E+03  -0.164503E+02
   0.284568E-01   0.202516E+06   0.207488E+09   0.000000E+00  -0.173120E+00   0.109918E-01   0.000000E+00  -0.264381E+06   0.698614E+04   0.000000E+00   0.260047E+03  -0.165110E+02
   0.284575E-01   0.202669E+06   0.208153E+09   0.000000E+00  -0.172922E+00   0.109959E-01   0.000000E+00  -0.265039E+06   0.705350E+04   0.000000E+00   0.260715E+03  -0.165786E+02
   0.284582E-01   0.202825E+06   0.208833E+09   0.000000E+00  -0.172720E+00   0.109995E-01   0.000000E+00  -0.265710E+06   0.712151E+04   0.000000E+00   0.261386E+03  -0.166461E+02
   0.284589E-01   0.202985E+06   0.209519E+09   0.000000E+00  -0.172513E+00   0.110025E-01   0.000000E+00  -0.266391E+06   0.718983E+04   0.000000E+00   0.261945E+03  -0.167063E+02
   0.284596E-01   0.203147E+06   0.210230E+09   0.000000E+00  -0.172303E+00   0.110050E-01   0.000000E+00  -0.267094E+06   0.725925E+04   0.000000E+00   0.262619E+03  -0.167735E+02
   0.284604E-01   0.203314E+06   0.210956E+09   0.000000E+00  -0.172088E+00   0.110069E-01   0.000000E+00  -0.267811E+06   0.732943E+04   0.000000E+00   0.263295E+03  -0.168406E+02
   0.284611E-01   0.203484E+06   0.211708E+09   0.000000E+00  -0.171868E+00   0.110082E-01   0.000000E+00  -0.268552E+06   0.740079E+04   0.000000E+00   0.264087E+03  -0.169148E+02
   0.284619E-01   0.203658E+06   0.212468E+09   0.000000E+00  -0.171644E+00   0.110090E-01   0.000000E+00  -0.269303E+06   0.747263E+04   0.000000E+00   0.264768E+03  -0.169818E+02
   0.284627E-01   0.203836E+06   0.213247E+09   0.000000E+00  -0.171416E+00   0.110092E-01   0.000000E+00  -0.270072E+06   0.754537E+04   0.000000E+00   0.265450E+03  -0.170486E+02
   0.284635E-01   0.204019E+06   0.214052E+09   0.000000E+00  -0.171182E+00   0.110088E-01   0.000000E+00  -0.270865E+06   0.761943E+04   0.000000E+00   0.266250E+03  -0.171227E+02
   0.284643E-01   0.204205E+06   0.214877E+09   0.000000E+00  -0.170943E+00   0.110078E-01   0.000000E+00  -0.271676E+06   0.769450E+04   0.000000E+00   0.267052E+03  -0.171967E+02
   0.284651E-01   0.204396E+06   0.215722E+09   0.000000E+00  -0.170699E+00   0.110063E-01   0.000000E+00  -0.272507E+06   0.777061E+04   0.000000E+00   0.267857E+03  -0.172708E+02
   0.284660E-01   0.204591E+06   0.216587E+09   0.000000E+00  -0.170450E+00   0.110041E-01   0.000000E+00  -0.273359E+06   0.784782E+04   0.000000E+00   0.268665E+03  -0.173448E+02
   0.284668E-01   0.204791E+06   0.217474E+09   0.000000E+00  -0.170195E+00   0.110013E-01   0.000000E+00  -0.274231E+06   0.792619E+04   0.000000E+00   0.269476E+03  -0.174188E+02
   0.284677E-01   0.204996E+06   0.218383E+09   0.000000E+00  -0.169934E+00   0.109979E-01   0.000000E+00  -0.275125E+06   0.800576E+04   0.000000E+00   0.270290E+03  -0.174928E+02
   0.284686E-01   0.205205E+06   0.219324E+09   0.000000E+00  -0.169667E+00   0.109939E-01   0.000000E+00  -0.276047E+06   0.808700E+04   0.000000E+00   0.271224E+03  -0.175745E+02
   0.284695E-01   0.205420E+06   0.220279E+09   0.000000E+00  -0.169395E+00   0.109893E-01   0.000000E+00  -0.276986E+06   0.816915E+04   0.000000E+00   0.272043E+03  -0.176485E+02
   0.284704E-01   0.205641E+06   0.221269E+09   0.000000E+00  -0.169116E+00   0.109840E-01   0.000000E+00  -0.277956E+06   0.825311E+04   0.000000E+00   0.272984E+03  -0.177302E+02
   0.284714E-01   0.205866E+06   0.222284E+09   0.000000E+00  -0.168830E+00   0.109780E-01   0.000000E+00  -0.278950E+06   0.833851E+04   0.000000E+00   0.273929E+03  -0.178120E+02
   0.284724E-01   0.206098E+06   0.223326E+09   0.000000E+00  -0.168538E+00   0.109714E-01   0.000000E+00  -0.279970E+06   0.842543E+04   0.000000E+00   0.274877E+03  -0.178939E+02
   0.284734E-01   0.206335E+06   0.224405E+09   0.000000E+00  -0.168238E+00   0.109642E-01   0.000000E+00  -0.281023E+06   0.851435E+04   0.000000E+00   0.275949E+03  -0.179837E+02
   0.284744E-01   0.206578E+06   0.225502E+09   0.000000E+00  -0.167932E+00   0.109562E-01   0.000000E+00  -0.282097E+06   0.860451E+04   0.000000E+00   0.276906E+03  -0.180658E+02
   0.284754E-01   0.206827E+06   0.226639E+09   0.000000E+00  -0.167618E+00   0.109475E-01   0.000000E+00  -0.283206E+06   0.869683E+04   0.000000E+00   0.277987E+03  -0.181559E+02
   0.284764E-01   0.207083E+06   0.227807E+09   0.000000E+00  -0.167297E+00   0.109381E-01   0.000000E+00  -0.284345E+06   0.879096E+04   0.000000E+00   0.279072E+03  -0.182462E+02
   0.284775E-01   0.207346E+06   0.229007E+09   0.000000E+00  -0.166968E+00   0.109280E-01   0.000000E+00  -0.285515E+06   0.888697E+04   0.000000E+00   0.280163E+03  -0.183367E+02
   0.284786E-01   0.207615E+06   0.230241E+09   0.000000E+00  -0.166630E+00   0.109172E-01   0.000000E+00  -0.286717E+06   0.898496E+04   0.000000E+00   0.281259E+03  -0.184274E+02
   0.284797E-01   0.207892E+06   0.231518E+09   0.000000E+00  -0.166284E+00   0.109056E-01   0.000000E+00  -0.287958E+06   0.908544E+04   0.000000E+00   0.282482E+03  -0.185263E+02
   0.284809E-01   0.208176E+06   0.232832E+09   0.000000E+00  -0.165930E+00   0.108932E-01   0.000000E+00  -0.289235E+06   0.918808E+04   0.000000E+00   0.283712E+03  -0.186255E+02
   0.284821E-01   0.208468E+06   0.234183E+09   0.000000E+00  -0.165567E+00   0.108801E-01   0.000000E+00  -0.290546E+06   0.929296E+04   0.000000E+00   0.284948E+03  -0.187251E+02
   0.284833E-01   0.208767E+06   0.235573E+09   0.000000E+00  -0.165194E+00   0.108661E-01   0.000000E+00  -0.291895E+06   0.940018E+04   0.000000E+00   0.286190E+03  -0.188249E+02
   0.284845E-01   0.209075E+06   0.237014E+09   0.000000E+00  -0.164812E+00   0.108513E-01   0.000000E+00  -0.293289E+06   0.951031E+04   0.000000E+00   0.287563E+03  -0.189333E+02
   0.284857E-01   0.209391E+06   0.238497E+09   0.000000E+00  -0.164421E+00   0.108357E-01   0.000000E+00  -0.294724E+06   0.962299E+04   0.000000E+00   0.288945E+03  -0.190421E+02
   0.284870E-01   0.209716E+06   0.240024E+09   0.000000E+00  -0.164019E+00   0.108192E-01   0.000000E+00  -0.296200E+06   0.973834E+04   0.000000E+00   0.290333E+03  -0.191514E+02
   0.284883E-01   0.210050E+06   0.241596E+09   0.000000E+00  -0.163606E+00   0.108019E-01   0.000000E+00  -0.297719E+06   0.985646E+04   0.000000E+00   0.291730E+03  -0.192611E+02
   0.284896E-01   0.210394E+06   0.243227E+09   0.000000E+00  -0.163183E+00   0.107836E-01   0.000000E+00  -0.299290E+06   0.997797E+04   0.000000E+00   0.293262E+03  -0.193796E+02
   0.284910E-01   0.210747E+06   0.244907E+09   0.000000E+00  -0.162749E+00   0.107644E-01   0.000000E+00  -0.300908E+06   0.101025E+05   0.000000E+00   0.294804E+03  -0.194988E+02
   0.284924E-01   0.211110E+06   0.246639E+09   0.000000E+00  -0.162303E+00   0.107443E-01   0.000000E+00  -0.302575E+06   0.102302E+05   0.000000E+00   0.296355E+03  -0.196185E+02
   0.284938E-01   0.211483E+06   0.248424E+09   0.000000E+00  -0.161845E+00   0.107232E-01   0.000000E+00  -0.304292E+06   0.103612E+05   0.000000E+00   0.297916E+03  -0.197387E+02
   0.284953E-01   0.211868E+06   0.250278E+09   0.000000E+00  -0.161375E+00   0.107011E-01   0.000000E+00  -0.306070E+06   0.104962E+05   0.000000E+00   0.299617E+03  -0.198683E+02
   0.284967E-01   0.212264E+06   0.252189E+09   0.000000E+00  -0.160892E+00   0.106780E-01   0.000000E+00  -0.307902E+06   0.106348E+05   0.000000E+00   0.301329E+03  -0.199985E+02
   0.284983E-01   0.212671E+06   0.254174E+09   0.000000E+00  -0.160396E+00   0.106539E-01   0.000000E+00  -0.309800E+06   0.107776E+05   0.000000E+00   0.303186E+03  -0.201383E+02
   0.284998E-01   0.213090E+06   0.256210E+09   0.000000E+00  -0.159886E+00   0.106286E-01   0.000000E+00  -0.311749E+06   0.109239E+05   0.000000E+00   0.304922E+03  -0.202701E+02
   0.285014E-01   0.213522E+06   0.258338E+09   0.000000E+00  -0.159362E+00   0.106023E-01   0.000000E+00  -0.313777E+06   0.110754E+05   0.000000E+00   0.306940E+03  -0.204205E+02
   0.285030E-01   0.213967E+06   0.260523E+09   0.000000E+00  -0.158824E+00   0.105748E-01   0.000000E+00  -0.315862E+06   0.112306E+05   0.000000E+00   0.308836E+03  -0.205629E+02
   0.285047E-01   0.214425E+06   0.262794E+09   0.000000E+00  -0.158270E+00   0.105461E-01   0.000000E+00  -0.318022E+06   0.113910E+05   0.000000E+00   0.310883E+03  -0.207153E+02
   0.285064E-01   0.214898E+06   0.265141E+09   0.000000E+00  -0.157701E+00   0.105162E-01   0.000000E+00  -0.320253E+06   0.115560E+05   0.000000E+00   0.312946E+03  -0.208687E+02
   0.285081E-01   0.215385E+06   0.267581E+09   0.000000E+00  -0.157116E+00   0.104851E-01   0.000000E+00  -0.322567E+06   0.117265E+05   0.000000E+00   0.315164E+03  -0.210325E+02
   0.285099E-01   0.215887E+06   0.270105E+09   0.000000E+00  -0.156513E+00   0.104527E-01   0.000000E+00  -0.324958E+06   0.119023E+05   0.000000E+00   0.317399E+03  -0.211975E+02
   0.285117E-01   0.216405E+06   0.272730E+09   0.000000E+00  -0.155894E+00   0.104190E-01   0.000000E+00  -0.327439E+06   0.120840E+05   0.000000E+00   0.319795E+03  -0.213731E+02
   0.285135E-01   0.216939E+06   0.275448E+09   0.000000E+00  -0.155256E+00   0.103839E-01   0.000000E+00  -0.330005E+06   0.122715E+05   0.000000E+00   0.322211E+03  -0.215502E+02
   0.285154E-01   0.217490E+06   0.278262E+09   0.000000E+00  -0.154600E+00   0.103474E-01   0.000000E+00  -0.332659E+06   0.124649E+05   0.000000E+00   0.324648E+03  -0.217287E+02
   0.285174E-01   0.218059E+06   0.281192E+09   0.000000E+00  -0.153924E+00   0.103094E-01   0.000000E+00  -0.335416E+06   0.126652E+05   0.000000E+00   0.327252E+03  -0.219184E+02
   0.285193E-01   0.218647E+06   0.284229E+09   0.000000E+00  -0.153228E+00   0.102699E-01   0.000000E+00  -0.338270E+06   0.128721E+05   0.000000E+00   0.329880E+03  -0.221098E+02
